5.35192174923805e-14,4.441867874681596e-14,4.8968948119598235e-14,4.8968948119598235e-14,2
5.365562027194269e-14,1.077206197171709e-14,2.8097430020535832e-14,2.2240851650773486e-14,5
5.2413211380593274e-14,1.3060010888783634e-15,2.5588610194854698e-14,3.2239117757182124e-14,5
5.5257005705094945e-14,5.818504130501017e-15,2.7234260398569695e-14,2.5787299846715544e-14,5
4.081800610153285e-14,1.0156226139783345e-14,2.2285957168330457e-14,2.0601283330345167e-14,5
4.006832366660574e-14,1.8023330932644754e-14,3.111549113524539e-14,3.4500176250188894e-14,5
4.344066856439361e-14,5.8752734568709555e-15,2.4819841038980377e-14,2.047697629403687e-14,5
5.122400248410247e-14,1.8873165871835976e-15,2.832464121523008e-14,2.129259298228429e-14,5
5.379149509410535e-14,5.690866756583422e-15,3.4862057025971924e-14,4.318654178985034e-14,5
4.896803088817608e-14,7.605164071997799e-16,1.8150283584812102e-14,1.2118031020662362e-14,5
5.046555779117132e-14,7.868226147732536e-15,3.3613198132671126e-14,4.4535633167569464e-14,5
5.3701170241915605e-14,6.5922291574627255e-15,2.522713074245908e-14,1.0474175156587258e-14,5
5.023129512622344e-14,1.4125474811899562e-15,3.019575282372881e-14,3.087443762886452e-14,5
5.25305322523407e-14,2.2106661325901785e-14,3.5491204913797584e-14,3.86746080478442e-14,5
4.715724178950951e-14,3.222860671870956e-16,3.1481476469760946e-14,3.6957288226142974e-14,5
5.309732230290954e-14,4.759942553416449e-15,3.045265628854705e-14,3.037098677630075e-14,5
5.6664691719905996e-14,1.0873980705461858e-14,2.961786744217933e-14,2.6590609478712697e-14,5
5.605557097370669e-14,7.620826768990455e-15,2.8361651991305867e-14,2.5355951398916852e-14,5
4.8448625780056504e-14,4.228218949793254e-15,2.850255050454773e-14,3.1007373593021924e-14,5
5.547715952621141e-14,5.63174508966493e-15,2.5450574881895638e-14,2.17943942538959e-14,5
3.565096740202261e-14,6.210813982027021e-15,2.3094482874556898e-14,2.6363972631389806e-14,5
4.920003478967204e-14,1.6392593477535807e-14,3.2054548081773386e-14,2.976787690035058e-14,5
5.4570799800181144e-14,6.688874908882935e-15,3.624108429690478e-14,3.833758880059525e-14,5
4.001673006243806e-14,1.5301158925557567e-14,2.922150791585884e-14,3.279620006112022e-14,5
5.529397225264871e-14,4.748841951580706e-16,2.363485131319225e-14,1.5127816156132937e-14,5
5.0048655303524464e-14,8.543155047960166e-16,2.1496652041450034e-14,2.0775441485679478e-14,5
3.399091303022948e-14,9.831345753116953e-16,1.6164815483532846e-14,1.346321897721866e-14,5
4.6501468628167274e-14,1.2072326441008551e-14,3.172644390736285e-14,3.438973972538971e-14,5
5.4153368785918575e-14,1.7945663979083293e-14,3.122804002736307e-14,2.25461657013231e-14,5
4.414839906451519e-14,2.8514158312137414e-15,2.8063842203171402e-14,3.626134316688096e-14,5
4.3779832024991495e-14,4.591528922061917e-16,2.734212130509845e-14,3.2384354606553195e-14,5
5.238169579653157e-14,1.3810172539864941e-14,3.51650642132018e-14,3.773931051280146e-14,5
5.2687196523476176e-14,1.1686487621034146e-14,2.845029913586311e-14,2.354515607705103e-14,5
5.2593748449448313e-14,4.081756156824786e-15,2.644456302714551e-14,2.5677174584635547e-14,5
2.465249706849765e-14,5.770697349623974e-15,1.3589234964262396e-14,1.2152542029833272e-14,5
3.2391454140438955e-14,1.4186998605696347e-14,2.4692068789690964e-14,2.4773878810994664e-14,5
5.038845161091206e-14,4.64089547088486e-15,2.892821962465993e-14,3.2902916733760084e-14,5
4.5696842603267674e-14,1.1719978150686054e-14,2.6543881615047012e-14,2.3140875112909024e-14,5
5.202948901685688e-14,3.765969257453931e-15,2.8191633612406375e-14,2.714317037035991e-14,5
4.153568601489393e-14,6.100075634780907e-15,2.3996025320159862e-14,2.943086085255574e-14,5
5.5866816906750814e-14,6.895265025684127e-16,2.5624447519674544e-14,3.365112520409132e-14,5
5.198417249933878e-14,1.8192466304845115e-14,3.5439296982920144e-14,3.880166779767177e-14,5
5.0271050574098835e-14,1.050263798519541e-14,2.4907681580148772e-14,1.4376483790993496e-14,5
5.232395480168287e-14,1.2048149218700328e-14,2.8216048389294956e-14,2.8675823801162855e-14,5
5.369835922893753e-14,4.717087610620476e-15,3.18011061227571e-14,3.235434274189425e-14,5
5.6514295289106055e-14,5.827251764515307e-15,2.5986929987137773e-14,2.323418079416559e-14,5
5.136440261410433e-14,8.797301709388033e-15,3.865861685783585e-14,4.501802800689203e-14,5
5.2405524454593496e-14,1.3315053176153905e-14,3.651239159160325e-14,4.880006250572383e-14,5
5.193806938037487e-14,2.1400427237456187e-15,2.7382509731289845e-14,2.858246028319699e-14,5
5.4296729993138174e-14,2.2587977533655026e-15,2.9856729933606803e-14,3.579365328399541e-14,5
