1.0143899511106788e-60,6.937874154686285e-61,8.850013768914366e-61,9.358566235132961e-61,5
1.203750255960503e-60,8.505169593900908e-61,1.0407391156654619e-60,1.099875590333989e-60,5
9.396802542842885e-61,6.397615629225914e-61,7.55667792050423e-61,7.059940963439505e-61,5
8.97716881668385e-61,7.487646152496342e-61,7.90951247575521e-61,7.647346214349259e-61,5
7.747753696390815e-61,6.453414273496673e-61,7.115177497937887e-61,7.385103075110873e-61,5
1.1496743547369112e-60,7.367836000579606e-61,8.995491038913499e-61,8.505043741802125e-61,5
1.2190045376788088e-60,6.427725922632368e-61,8.029849212744483e-61,7.17383004907881e-61,5
1.0019340654115974e-60,7.666938640305451e-61,8.573191580822702e-61,8.451240574129474e-61,5
1.2145406791138084e-60,6.414005718142649e-61,9.31908168141369e-61,9.249073174359038e-61,5
1.2205591512988104e-60,1.013062811889214e-60,1.1129571713809892e-60,1.1108006680745037e-60,5
1.1775699208962724e-60,6.460823931662938e-61,9.675698020112336e-61,1.0474985393310544e-60,5
1.215249322634672e-60,6.60404190071112e-61,8.590603193037629e-61,7.847510340132902e-61,5
1.10490888064025e-60,6.42720791529367e-61,8.595439806162863e-61,7.597514879466798e-61,5
1.2330768368638574e-60,7.837854861735096e-61,9.842121656261438e-61,9.476254097463092e-61,5
1.129597325514499e-60,7.265122633605404e-61,9.36864375529819e-61,1.0357911874333335e-60,5
9.815220526720006e-61,6.24863510960906e-61,7.840881378949272e-61,8.021259638575609e-61,5
8.204286665495392e-61,6.281628061748055e-61,6.80791577376647e-61,6.572210536853528e-61,5
1.1933056011616266e-60,6.48860540729733e-61,8.010003976390286e-61,7.382005952099594e-61,5
1.2004072095524309e-60,6.798656929985589e-61,8.787327516582999e-61,7.737733918778179e-61,5
1.063665378850243e-60,7.070512552578259e-61,8.505496502163655e-61,7.513698582314347e-61,5
1.077733655223143e-60,9.240382098151429e-61,9.900026018492241e-61,9.650582422972343e-61,5
1.0797078270992641e-60,6.76430347673708e-61,8.549872161701106e-61,8.558796975917686e-61,5
1.0703789608876658e-60,6.653068560476422e-61,9.005128927335794e-61,1.0039843721753857e-60,5
1.0569020162201563e-60,6.942235620924762e-61,8.343984782527902e-61,7.108317683562227e-61,5
1.190506976607298e-60,8.152940366653683e-61,9.584970734900919e-61,9.357673403631246e-61,5
9.756136037486444e-61,7.241987675259187e-61,8.686391471634212e-61,8.38410051320967e-61,5
1.0248369698663943e-60,6.514268901262739e-61,8.721389303087442e-61,9.254583784255406e-61,5
1.0588584917820406e-60,8.05163299720609e-61,9.343494033225076e-61,9.443386308952029e-61,5
1.028904680248064e-60,6.939266514959486e-61,8.916357566176357e-61,9.656581239713859e-61,5
1.0988631747784102e-60,6.415667425235329e-61,8.451431519471036e-61,8.782630158276814e-61,5
1.0890813954686363e-60,6.850339997487345e-61,8.160520840812899e-61,7.78041870922808e-61,5
1.0245642704903537e-60,6.576295413700151e-61,8.104679987955882e-61,7.035680234116383e-61,5
8.39113025584193e-61,6.431377045744324e-61,7.42128436606994e-61,7.293657345120286e-61,5
1.1315663764329916e-60,6.711744426990896e-61,8.790634073197706e-61,9.113289332570105e-61,5
8.927628552314354e-61,7.295502324955463e-61,8.188863628365262e-61,8.024097043593495e-61,5
1.2143563207271974e-60,7.260089840312875e-61,1.0297420692190063e-60,1.0503570809887783e-60,5
9.446165151180601e-61,6.924245449743158e-61,8.244164684812725e-61,7.918402890576383e-61,5
1.2043169774260785e-60,6.801920061978708e-61,8.862531634794142e-61,8.983713994645888e-61,5
1.1075795302570149e-60,7.022991244276705e-61,8.857825852890551e-61,8.801042352164719e-61,5
1.1366058941003433e-60,6.607864552273505e-61,8.174974252512458e-61,7.600861684459785e-61,5
1.0886046300894743e-60,6.407227627845151e-61,8.392228650148002e-61,8.663482546662786e-61,5
1.2178083868778037e-60,6.781324601174194e-61,9.62320174621859e-61,1.0212227748271778e-60,5
8.743615953719584e-61,6.922074312178967e-61,7.826751529968581e-61,8.16606572872971e-61,5
1.150288922238589e-60,6.43052355685289e-61,8.764891179101754e-61,8.502874261265023e-61,5
1.0890969006131804e-60,6.659494619211497e-61,9.090802380590972e-61,9.441594904803043e-61,5
9.048326672968727e-61,6.741678305070322e-61,7.849567783779901e-61,7.525280635918416e-61,5
1.0644663740119318e-60,7.76268323278669e-61,8.606869145050272e-61,8.196161455124594e-61,5
1.2427868713427544e-60,6.537088214486063e-61,8.759482546390007e-61,8.048926361343814e-61,5
9.116011302341434e-61,6.273535670230457e-61,6.920965559021435e-61,6.423768594509406e-61,5
9.319749809836789e-61,6.297585499515538e-61,7.31957941580034e-61,7.07966376932659e-61,5
1.1489298123808333e-60,6.80213612167537e-61,8.591902451836448e-61,8.262255499536962e-61,5
8.776054699982705e-61,6.34674598682287e-61,7.268077874288668e-61,7.080414235484635e-61,5
1.0496912607206789e-60,8.334160107735757e-61,9.838646564951959e-61,1.0195572099470645e-60,5
1.0378010294794885e-60,6.670844306345612e-61,8.304050731857751e-61,7.851766365219516e-61,5
1.0588155415453292e-60,6.232302987549458e-61,7.686552745274944e-61,6.774884605079002e-61,5
8.960802480214679e-61,6.743553964476279e-61,7.777968593230278e-61,7.78787855832744e-61,5
1.2068867506961258e-60,6.834628951081693e-61,9.228544597655059e-61,9.603778729106338e-61,5
1.1978345446092013e-60,6.709815947979403e-61,8.660805794970563e-61,8.103432197367894e-61,5
1.0977236185909208e-60,8.098116450494072e-61,9.326076252747758e-61,9.183920367177993e-61,5
9.974177319966939e-61,6.883498041173298e-61,8.16202797203055e-61,7.138941835517932e-61,5
1.20648899114804e-60,7.825069319572768e-61,9.923345710909043e-61,1.010975207556678e-60,5
1.2421357488533131e-60,6.535123620798903e-61,8.966599027206462e-61,9.335418343522801e-61,5
9.578847712503416e-61,7.337553460231859e-61,8.379617786009416e-61,8.068298540874121e-61,5
1.2338649432781754e-60,7.880931671571339e-61,1.0164581640131362e-60,1.0289981156986621e-60,5
1.1495331577738915e-60,6.391585754559064e-61,8.645742140555875e-61,7.472162120107826e-61,5
1.2156088970715646e-60,6.367643087574084e-61,1.0258641805947817e-60,1.1085583021270529e-60,5
1.1422852555251567e-60,8.769921525177478e-61,1.0444873259132426e-60,1.0873280888077534e-60,5
1.239639973784007e-60,6.852788859045417e-61,8.66893481283848e-61,7.32507017186328e-61,5
1.1560804271811728e-60,6.56152978196488e-61,8.58273920143621e-61,7.494409966850067e-61,5
1.08074577620522e-60,7.885615058620505e-61,9.243933248713151e-61,9.206951623949012e-61,5
1.0069308022318459e-60,7.016972047624232e-61,8.367776889846921e-61,8.217632240612925e-61,5
9.785881609790316e-61,6.373312447466869e-61,7.652642944496314e-61,7.40959721483558e-61,5
8.725401103608724e-61,6.247424149592101e-61,7.413698246347427e-61,7.270932225029498e-61,5
9.738446307272426e-61,6.663749795085486e-61,7.536584377647747e-61,7.007668000568575e-61,5
1.1485603172418673e-60,6.591550758286064e-61,8.96538368980047e-61,8.688946237171394e-61,5
7.642925374688212e-61,6.444848289121741e-61,7.131688792611399e-61,7.251435795020414e-61,5
1.1744640555438024e-60,6.499131014021459e-61,8.599291287239319e-61,8.253270601874392e-61,5
1.0578656504983097e-60,7.552550746520901e-61,8.495153274853827e-61,7.946072570791983e-61,5
1.184318735984968e-60,6.390435235081033e-61,9.339533542477252e-61,9.907811742770754e-61,5
9.99592986404575e-61,7.696587542904065e-61,8.936554946151887e-61,8.980957873091423e-61,5
9.965306792877553e-61,8.011851931811086e-61,8.795020642155905e-61,8.835786949698088e-61,5
1.0419973415827153e-60,6.555316134894418e-61,8.220930973987683e-61,8.461446560260611e-61,5
1.1911291890201535e-60,6.41909181669536e-61,9.100922055263394e-61,1.0147712256196913e-60,5
1.1153196380374476e-60,9.167910135660009e-61,1.0107634204274553e-60,1.0212627114864249e-60,5
1.0455017946894349e-60,6.315050213732084e-61,7.61535681556085e-61,7.28580909975942e-61,5
1.1316907012746324e-60,6.529872367544928e-61,8.536356172459903e-61,7.269946568226934e-61,5
1.2276537760585546e-60,7.111988356970783e-61,9.322803234110474e-61,8.86422959075615e-61,5
1.1823739252495586e-60,7.458837724521521e-61,9.81820626091624e-61,1.0527915866866817e-60,5
1.1394642637180094e-60,6.380949631867494e-61,9.001532944707616e-61,8.506043688863249e-61,5
1.0830705279278038e-60,6.231715137345777e-61,8.116522259163165e-61,7.642383805075897e-61,5
1.1483816961854203e-60,6.850788828199318e-61,8.559097131842254e-61,7.886120786065008e-61,5
1.2439489493948719e-60,7.063773796167937e-61,9.963205767678489e-61,1.0915596637837543e-60,5
1.153568640481147e-60,6.257646975517883e-61,8.814105138806727e-61,9.472715669192725e-61,5
1.081636176563104e-60,6.546109148189682e-61,7.874520461686782e-61,7.472899849393208e-61,5
1.0872082991308904e-60,8.537364498849799e-61,9.43757031373354e-61,8.867065461993444e-61,5
1.1668427190293726e-60,8.387215016981655e-61,1.0253370967145259e-60,1.0664302002460939e-60,5
8.733588684227635e-61,6.238566744330866e-61,7.057495408356511e-61,6.751389224788093e-61,5
1.1495011400897339e-60,6.288940102515437e-61,8.280221332864347e-61,8.401160457328918e-61,5
9.200764275278003e-61,6.368825737245472e-61,7.53362641022476e-61,6.49341707747157e-61,5
9.981037355228974e-61,7.234094164417245e-61,8.284008245571736e-61,8.248647111898298e-61,5
1.0968603602484714e-60,6.720516457957355e-61,9.198457181865436e-61,9.435981548273976e-61,5
1.1555875647213765e-60,6.851479082459308e-61,9.571936989441746e-61,9.876103253367553e-61,5
1.1160481374956346e-60,7.282508643168634e-61,8.678371871453881e-61,7.818004563174877e-61,5
1.1529181204476644e-60,6.518915646479613e-61,9.1163340183632e-61,9.489924005469616e-61,5
1.1968886950711286e-60,6.26764161096796e-61,8.327199372091815e-61,7.990790084252135e-61,5
8.18102728428508e-61,6.258945527183194e-61,7.268014096746475e-61,7.31753681001144e-61,5
9.948047576897534e-61,7.130951843081848e-61,8.308712179772174e-61,8.040178444511749e-61,5
1.1538445845176488e-60,7.28583114271272e-61,9.53811859413926e-61,1.0072822524782392e-60,5
9.547555912835775e-61,6.682715411457923e-61,8.520010074785684e-61,9.074064836038046e-61,5
1.1203756298885991e-60,7.442274874037419e-61,9.347473890700184e-61,9.28501990866274e-61,5
9.709470794380398e-61,7.024718293165658e-61,8.080049639446407e-61,7.620984970660658e-61,5
8.266829414366507e-61,6.331544940207205e-61,7.382198811122126e-61,7.604873732977456e-61,5
1.0165731375251885e-60,6.35018789274382e-61,8.297037329879831e-61,8.390731903402898e-61,5
1.2324498800315223e-60,6.487019251345338e-61,9.466588063686165e-61,9.53444838942601e-61,5
1.176885370977293e-60,6.439070101262811e-61,9.133556679245705e-61,8.205544586423472e-61,5
7.609035408531179e-61,6.616413306380989e-61,7.003628896760333e-61,7.000678334122168e-61,5
1.073449712326228e-60,6.97076587746095e-61,8.174845822654438e-61,7.52718536872232e-61,5
1.0103373075388495e-60,6.32759597680288e-61,8.121160899102912e-61,7.592877064973733e-61,5
1.1701849169621458e-60,6.400251537024667e-61,8.879662333042262e-61,8.368014122974503e-61,5
9.005282273252972e-61,6.293406103286117e-61,7.546909370290893e-61,6.864406879769425e-61,5
1.1464667775119268e-60,7.480784235863915e-61,9.842398303322679e-61,1.0032635253999699e-60,5
1.1486060293062518e-60,7.853002220872953e-61,9.647024915626828e-61,9.836172580239604e-61,5
1.0053994426330525e-60,6.674081482296733e-61,8.142515046901853e-61,8.381441304393452e-61,5
1.0605044315325719e-60,6.302221930747237e-61,7.765844975901773e-61,7.571877763476492e-61,5
1.1796700502776439e-60,6.512258053142721e-61,9.171192513699914e-61,9.329730995966598e-61,5
1.0577008636305723e-60,7.411290613497258e-61,8.873715590420625e-61,8.435431183403863e-61,5
7.982229812237e-61,6.300755814931409e-61,7.312475249086108e-61,7.357867156212368e-61,5
1.1333727307356023e-60,6.483040743989012e-61,8.693298821486699e-61,7.943381649931569e-61,5
1.0663895429675892e-60,6.577085328143988e-61,8.895316852487624e-61,8.72628026738167e-61,5
1.188820688429621e-60,7.698652712347097e-61,9.13698085419596e-61,8.220381105537309e-61,5
1.2163262139188833e-60,7.245561307841847e-61,9.038233579245517e-61,8.86169302184916e-61,5
1.2081273101853852e-60,6.936488434563022e-61,8.80259817359295e-61,8.5931807130316e-61,5
1.0869769574059745e-60,6.806708656635616e-61,8.374069839242701e-61,7.703350638473829e-61,5
1.1557711389365114e-60,6.509607256309723e-61,8.860934383542077e-61,7.696719728103961e-61,5
1.173317007517468e-60,6.423585899544515e-61,8.764040165381093e-61,7.239699917866586e-61,5
1.0533042746932071e-60,6.226474454934482e-61,8.807840565440276e-61,9.075879965911163e-61,5
1.1826557325643274e-60,7.185101555884793e-61,9.728203754956228e-61,1.0431786059165222e-60,5
1.1917216939866071e-60,6.456982845578625e-61,8.931096269936922e-61,8.83766092559477e-61,5
9.36931272719295e-61,6.661331448198804e-61,7.762221683209827e-61,7.767478726541904e-61,5
1.1602035798191837e-60,6.588366696289537e-61,9.366547843279421e-61,9.378001762020555e-61,5
1.2099764980266269e-60,6.613270413070225e-61,9.68301619322876e-61,1.0565764767575017e-60,5
1.1194333622215806e-60,6.5262448763634e-61,8.862742720877027e-61,8.562577460641352e-61,5
9.322927192083042e-61,6.766579262860039e-61,8.198894030246264e-61,8.109050825121032e-61,5
1.2320478405860701e-60,7.36144069749078e-61,8.91398371834245e-61,8.22831461681532e-61,5
1.1368588875510025e-60,6.508661801283633e-61,8.700095663032858e-61,7.85380518699692e-61,5
1.0542089496394556e-60,6.249692418092987e-61,7.406179516432826e-61,6.443833435331212e-61,5
1.1248699423462915e-60,6.937105866924823e-61,9.382727355116151e-61,1.0068141551967307e-60,5
1.2088256884185503e-60,6.491009560122662e-61,8.436845017485096e-61,7.972946311732269e-61,5
1.1546851723378591e-60,7.955104207085026e-61,9.910204234057329e-61,1.1001252160686581e-60,5
1.168629377938655e-60,8.350045051043715e-61,9.813387375145903e-61,9.899637526301846e-61,5
1.0034729039387297e-60,6.380413477116866e-61,8.194593294550104e-61,8.284891270356867e-61,5
